complex_id,complex_nm,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,tot2018,tot2019,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwkdy18,avwkdy19,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,avwken18,avwken19,srv_notes
qn019,52 St,7,1,36081,40.744149,-73.912549,2046013,2108716,2050269,2080234,2117202,2138307,2182725,2214115,2177884,2131770,2027659,1883246,1907368,6516,6614,6388,6440,6596,6748,6830,6951,6888,6795,6495,6001,6079,7135,7637,7737,8083,8118,8221,8112,8108,7725,7252,6885,6524,6578,
qn020,63 Dr-Rego Park,M R,1,36081,40.729846,-73.861604,4666901,4690625,4455069,4660828,4891415,4998378,5129203,5272014,5244226,5219811,4991559,4769745,4753706,15068,15171,14395,14940,15557,16056,16334,16771,16770,16868,16323,15574,15567,15255,14905,14448,15762,17333,17997,17836,18386,17915,16777,15512,14831,14522,
qn021,65 St,M R,1,36081,40.749669,-73.898453,1044744,1088018,1049810,1065702,1098734,1131591,1124823,1159576,1192281,1183534,1120703,1129031,1098148,3283,3409,3296,3313,3448,3551,3532,3647,3762,3747,3621,3601,3554,3816,3965,3838,4072,4093,4453,4122,4223,4289,4144,3661,3890,3571,
qn022,67 Av,M R,1,36081,40.726523,-73.852719,2760770,2841420,2791115,2757795,2791494,2770364,2818350,2851905,2853794,2807769,2695321,2592645,2641450,9283,9534,9317,9238,9333,9403,9475,9544,9548,9479,9181,8774,8881,7309,7425,7680,7507,7744,7702,7467,7743,7778,7163,6692,6615,6997,
qn023,69 St,7,1,36081,40.746325,-73.896403,1603867,1615823,1618011,1696216,1649055,1647057,1671584,1685222,1629526,1643806,1602770,1510410,1564387,4853,4927,4878,5031,4984,5031,5085,5128,4988,5072,4973,4679,4818,6755,6501,6858,7618,7061,7107,6901,6941,6557,6362,6186,5844,6166,
qn024,74-Broadway /Jackson Hts-Roosevelt Av,7 E F M R,2,36081,40.746644,-73.891338,15964663,16466572,16049407,16279556,16377496,16366669,16864938,17087795,17224537,17301839,17095073,16994358,17077862,47675,49156,48426,49216,49828,50194,50841,51285,51925,52296,52018,51766,52159,70222,71606,68047,68745,68607,69688,71930,73919,73373,72305,70841,69953,69584,
qn025,75 Av,E F,1,36081,40.718331,-73.837324,1155358,1141477,1109370,1134336,1171380,1130707,1155836,1131705,1136305,1102600,994127,1019978,1059027,3752,3687,3595,3692,3811,3735,3763,3742,3756,3710,3365,3455,3549,3685,3660,3566,3596,3761,3615,3647,3276,3307,2857,2554,2587,2857,
qn026,75 St-Elderts Ln,J Z,1,36081,40.691324,-73.867139,1082548,1138288,1146401,1102869,1128911,1107947,1138544,1172162,1196186,1187714,1069608,992267,1029388,3619,3758,3737,3686,3714,3757,3759,3777,3837,3837,3641,3464,3573,2937,3244,3565,3020,3380,3046,3297,3854,4013,3816,2588,1995,2199,
qn027,80 St,A ,1,36081,40.679371,-73.858992,1264255,1315559,1267343,1259783,1283827,1294099,1310413,1507116,1465264,1098234,1346296,1332047,1298825,4101,4303,4151,4101,4181,4253,4291,4664,4445,3574,4416,4316,4274,4055,3947,3836,3960,4068,4212,3984,5915,6203,3405,4101,4285,3843,x
qn028,82 St-Jackson Hts,7,1,36081,40.747659,-73.883697,5311181,5438796,5227935,5110694,5163208,5013810,5139172,5172595,5128506,5089971,5018542,4741470,4893865,16189,16666,16092,15575,15811,15582,15662,15899,15711,15765,15393,14626,15056,21854,21540,20614,20955,21122,20374,21133,20557,20622,19491,20237,18651,19415,
qn029,85 St-Forest Pkwy,J ,1,36081,40.692435,-73.86001,1115695,1134066,1117772,1100059,1138842,1125639,1157863,1212661,1239793,1237770,1156600,1063133,1061293,3667,3693,3592,3643,3704,3776,3792,3860,3947,3968,3923,3699,3669,3308,3461,3698,3151,3605,3279,3500,4207,4297,4113,2867,2193,2338,
qn030,88 St,A ,1,36081,40.679843,-73.85147,768436,812392,786807,790264,805054,792615,808822,613296,1011163,952251,880776,855851,853110,2601,2708,2638,2648,2680,2677,2719,2065,3464,3221,2965,2835,2860,1949,2204,2100,2130,2275,2257,2128,1599,2316,2386,2335,2462,2280,x
qn031,90 St-Elmhurst Av,7,1,36081,40.748408,-73.876613,5486746,5671029,5456494,5482132,5480782,5428872,5513135,5480059,5489630,5471961,5460868,5245160,5272683,16598,17303,16618,16647,16679,16768,16743,16747,16814,16957,16848,16253,16365,23102,22752,22324,22724,22874,22506,22890,22235,22079,20866,21543,20287,20210,
qn032,Aqueduct Racetrack,A ,1,36081,40.672095,-73.83592,29868,30535,27004,29644,54183,0,213601,630644,672734,676971,641464,732091,601436,58,60,52,61,116,0,551,1597,1711,1739,1672,1901,1594,272,272,249,251,461,0,1325,4054,4297,4211,3884,4521,3529,x
qn033,Aqueduct-North Conduit Av,A ,1,36081,40.668234,-73.834058,268999,268814,249341,238119,474915,890505,698115,357399,365488,342494,309029,276067,263422,895,889,830,791,1386,2430,1951,1122,1181,1125,1031,921,893,757,764,696,681,2229,5067,3627,1308,1185,1016,860,764,658,
qn034,Astoria Blvd,N W,1,36081,40.770258,-73.917843,3407485,3605708,3532735,3621730,3850546,3871213,3962838,3914637,3926062,3894399,3988480,4226298,723354,10498,11146,10993,11173,11809,12127,12210,12209,12344,12358,13103,14425,2410,13530,13899,13445,14319,15757,15354,15715,14815,14410,13659,12273,10175,1905,x
qn035,Astoria-Ditmars Blvd,N W,1,36081,40.775036,-73.912034,5090254,5276352,5033498,5102415,5203409,5233305,5405084,5416919,5407027,5429314,5031462,4543854,5277341,16200,16748,16027,16148,16541,16777,17039,17178,17181,17345,16686,15663,17912,17834,18343,17499,18325,18568,19077,19697,19227,19057,18533,14759,10218,13105,
qn036,Beach 105 St,A S,1,36081,40.583209,-73.827559,78625,86044,58588,65802,80580,82088,48916,82980,99254,95469,97654,92852,88439,264,282,191,208,255,253,141,260,305,289,278,261,243,206,252,173,182,271,325,229,297,374,396,462,434,442,x
qn037,Beach 25 St,A ,1,36081,40.600066,-73.761353,519992,554927,502246,388387,501037,437602,267585,519843,570312,601116,582975,543839,517164,1763,1871,1748,1329,1702,1494,904,1722,1861,1968,1925,1792,1720,1287,1384,1022,902,1235,1163,674,1479,1753,1806,1699,1600,1434,x
qn038,Beach 36 St,A ,1,36081,40.595398,-73.768175,267575,269057,263693,326592,192676,217880,143400,272799,296860,305816,298395,275165,292305,875,881,896,1111,622,718,466,872,936,975,962,887,951,810,786,632,756,621,696,443,921,1056,1037,973,900,907,x
qn039,Beach 44 St,A ,1,36081,40.592943,-73.776013,161583,186281,176647,143788,225250,161946,91331,181758,197543,212440,214473,216609,215701,520,604,594,478,748,538,297,581,624,676,690,693,699,528,573,454,394,631,496,284,612,698,721,709,730,682,x
qn040,Beach 60 St,A ,1,36081,40.592374,-73.788522,755916,767363,720544,789468,555937,588970,406698,772376,801015,794595,726189,630038,623826,2431,2478,2401,2624,1798,1924,1317,2448,2501,2507,2319,2013,2008,2482,2412,1959,2136,1777,1954,1286,2702,2977,2810,2468,2141,2030,x
qn041,Beach 67 St-Arverne By The Sea,A ,1,36081,40.590927,-73.796924,548672,587384,565130,473942,681006,572418,357807,701784,799134,811248,792444,669421,718008,1808,1929,1912,1546,2236,1859,1118,2183,2407,2493,2440,2103,2252,1597,1691,1396,1439,2026,1947,1323,2642,3371,3189,3093,2447,2602,x
qn042,Beach 90 St,A S,1,36081,40.588034,-73.813641,351425,411581,344465,338595,387012,305397,194416,306284,333006,335515,411887,382766,348771,1064,1114,864,908,1019,877,463,846,946,939,1110,1097,946,1481,2356,2225,1981,2412,1563,1401,1646,1609,1751,2344,1780,1929,x
qn043,Beach 98 St,A S,1,36081,40.585307,-73.820558,266027,232945,259501,215474,198503,193332,100594,200197,214040,203795,180588,154620,164130,927,794,782,503,615,572,292,563,608,579,531,481,478,549,547,1123,1646,741,874,474,1011,1025,1023,799,566,747,x
qn044,Briarwood-Van Wyck Blvd,E F,1,36081,40.709179,-73.820574,1794777,1855107,1764008,1752198,1730276,1563242,1427813,1427017,1479278,1515926,1489396,1462744,1501152,5853,6026,5744,5688,5655,5196,4664,4695,4876,5057,5061,4913,4970,5606,5779,5513,5596,5402,4827,4417,4242,4354,4126,3718,3893,4325,
qn045,Broad Channel,A S,1,36081,40.608382,-73.815925,99178,103573,93087,92523,88837,75969,36849,74386,91766,91208,87774,82248,90358,351,360,325,318,304,267,127,251,310,313,302,285,313,178,212,185,213,211,171,84,191,234,210,204,178,192,x
qn046,Broadway,N W,1,36081,40.76182,-73.925508,4127193,4192433,4012746,4078606,4007018,4161120,4325297,4407347,4300632,4189306,4060805,2436810,3038655,12783,13018,12511,12644,12678,13041,13280,13515,13236,12957,13242,8473,10195,16100,15904,15158,15867,14578,16517,17411,17790,17142,16276,12922,5190,8026,x
qn047,Court Sq,E G M 7,3,36081,40.747846,-73.946,7982397,8530602,7384821,7249807,6334869,5340581,6072768,6664442,6730837,6809217,7003218,7218939,7033377,27470,29042,25140,24848,21610,18631,20446,22433,22717,23317,23672,23995,23600,18372,20469,18110,17195,15709,12787,16214,17776,17591,16026,18322,20649,19074,x
qn048,Elmhurst Av,M R,1,36081,40.742454,-73.882017,4336533,4468498,4360761,4228036,4338857,4344648,4343633,4362316,4350714,4268747,4039686,3898046,3867341,13541,13885,13410,13253,13426,13562,13597,13568,13588,13508,12967,12463,12362,16204,16754,17228,15579,17039,17262,16028,16519,16279,14896,13572,13269,13089,
qn049,Far Rockaway-Mott Av,A ,1,36081,40.603995,-73.755405,1340080,1410829,1337737,1374989,1426835,1217871,806025,1486147,1576988,1572694,1472005,1376087,1347765,4461,4655,4568,4662,4750,4068,2651,4748,4989,5009,4738,4435,4388,3675,3978,3107,3310,3953,3639,2355,5030,5569,5345,4846,4501,4172,x
qn050,Flushing-Main St,7,1,36081,40.7596,-73.83003,17987206,18429212,18287069,18630490,18967751,19034789,19102434,19085948,19082391,19257879,18746832,17799862,17568837,57426,58681,57753,59093,60184,60540,60190,60252,60226,60259,58511,55669,56503,61710,62638,65363,65497,67395,70993,68974,69065,68232,70714,70807,66311,57623,
qn051,Forest Av,M ,1,36081,40.704423,-73.903077,1021673,1055248,1068754,1045413,1172881,1134938,1179301,1235376,1317289,1316296,796742,927801,1310163,3424,3517,3502,3608,3901,3971,4103,4210,4386,4429,2819,3124,4235,2732,2849,3235,2275,3344,2606,2423,3008,3678,3421,1424,2428,4253,x
qn052,Forest Hills-71 Av,E F M R,1,36081,40.721691,-73.844521,8249613,8407640,8068855,8137277,8316825,8342293,8573480,8585239,8654547,8581096,8748221,8115385,8027234,26611,27139,26190,26494,27123,27537,27728,27784,28209,28135,27760,26613,26477,27196,27070,25700,25716,26364,26787,27914,27854,27174,25846,31485,24710,23714,
qn053,Fresh Pond Rd,M ,1,36081,40.706186,-73.895877,1364646,1453096,1450986,1453610,1617252,1590304,1534754,1676862,1806429,1831889,1198376,1400512,1776084,4609,4849,4782,5001,5431,5545,5333,5677,6002,6130,4223,4716,5882,3492,3898,4271,3232,4349,3739,3188,4273,5103,4919,2230,3661,5104,x
qn054,Grand Av-Newtown,M R,1,36081,40.737015,-73.877223,5549621,5707340,5597743,5564842,5721038,5741626,5832568,5861823,5995764,6057028,5792378,5713827,5730846,17326,17789,17387,17466,17886,18108,18298,18413,18955,19373,18754,18489,18531,20871,21245,21406,20487,21671,22147,21480,21475,21443,20303,18805,18477,18516,
qn055,Howard Beach-JFK Airport,A ,1,36081,40.660476,-73.830301,952812,1005669,976481,908576,928529,1074516,1626984,963503,1041816,1012067,1123405,1154695,1171303,2837,2966,2801,2667,2729,3227,4972,2835,3059,3011,3292,3376,3483,4137,4451,4769,4106,4264,4751,6509,4349,4740,4365,5145,5348,5110,
qn056,Hunters Point Av,7,1,36081,40.742216,-73.948916,1809854,1799350,1662776,1623490,1655252,1704114,1710103,1791109,1848769,1994002,1999970,1932478,1885928,6743,6655,6210,6023,6113,6521,6400,6666,6803,7292,7283,7205,7039,1802,1858,1525,1795,1888,1442,1542,1738,2150,2523,2765,1782,1765,
qn057,Jamaica Center-Parsons-Archer,E J Z,1,36081,40.702147,-73.801109,11281412,11738947,11607937,11656110,12147163,12204423,12507906,12784635,12622977,12470914,11604228,10681269,10010419,37580,38966,38563,39327,40423,41130,41686,42261,42115,41603,39326,36368,34419,31505,32638,32698,30307,34502,35186,34680,37145,34737,34062,29466,26010,22790,
qn058,Jamaica-179 St,F ,1,36081,40.712646,-73.783817,6692124,6887104,6624050,6711779,6818728,6767423,6868439,6818494,6898938,6783119,6463698,6270766,6262449,22793,23394,22535,22766,23174,23330,23280,23093,23417,23121,22421,21452,21353,16394,16697,16227,16943,17118,17189,17318,17249,17197,16265,14061,14885,15169,
qn059,Jamaica-Van Wyck,E,1,36081,40.702566,-73.816859,1495426,1366891,1339135,1421186,1527249,1552178,1565998,1587413,1545016,1536716,1555962,1502672,1412179,4621,4299,4279,4588,4882,4930,4992,5121,5092,5022,4972,4717,4561,5915,4940,4577,4656,5302,5876,5422,5200,4532,4672,5407,5544,4540,
qn060,Junction Blvd,7,1,36081,40.749145,-73.869527,6801898,6888532,7054657,7140456,6963489,6784942,6816700,6946966,7064435,7249912,7084849,6896657,6883317,20484,21038,21196,21593,21240,20938,20818,21116,21557,22051,21751,21100,21149,29193,27651,30411,30200,28929,28341,27840,28848,28900,29702,28592,28045,27550,
qn061,Kew Gardens-Union Turnpike,E F,1,36081,40.714441,-73.831008,7865052,8147255,7958721,8170406,8179749,8296905,8609185,8363109,8354731,8109611,7811007,7680149,7625674,26168,26996,26411,26763,27280,27884,28289,27693,27558,27085,26493,25536,25235,22200,22974,22663,25078,23022,24355,25970,24147,24732,22088,19813,21768,22198,
qn062,Mets-Willets Point,7,1,36081,40.754622,-73.845625,1863860,2036355,1862720,1856485,1729243,1693024,1902121,1875472,2120859,2004343,1873789,1756825,2025162,4932,5406,4998,4648,4472,4618,4675,4555,5244,5367,5028,4606,4973,11108,11713,10561,12295,11044,9273,12709,12295,14507,11209,10608,10624,14041,
qn063,Middle Village-Metropolitan Av,M ,1,36081,40.711396,-73.889601,1023174,1116504,1169385,1124754,1220377,1189616,1200171,1300110,1361246,1365048,875782,954875,1090449,3389,3640,3763,3815,3983,4053,4092,4318,4489,4530,3064,3225,3726,2959,3435,3901,2783,3864,3268,2900,3733,4030,3868,1753,2469,2617,x
qn064,Northern Blvd,M R,1,36081,40.752885,-73.906006,2204059,2353366,2250701,2204923,2184353,2214223,2239136,2290836,2282296,2264100,2140551,2097374,2008091,7147,7584,7263,7066,7049,7201,7235,7431,7428,7413,7107,6904,6682,7066,7618,7335,7480,7255,7587,7285,7304,7178,6821,6133,6240,5677,
qn065,Ozone Park-Lefferts Blvd,A ,1,36081,40.685951,-73.825798,2256299,2375496,2243456,2221497,2286542,2246624,2262961,2263109,2224331,2351557,2306419,2296755,2216647,7504,7773,7434,7326,7491,7460,7476,7641,7732,8023,7722,7591,7434,6326,7117,6370,6511,7036,6976,6568,5764,4545,5538,6307,6688,5907,
qn066,Parsons Blvd,F ,1,36081,40.707564,-73.803326,1840179,1902715,1838982,1903041,1920497,1950852,2035948,2052252,2094007,2063042,1998650,2003517,2086114,5914,6122,5920,6013,6174,6329,6463,6540,6640,6644,6593,6462,6654,6154,6205,6075,6841,6476,6740,7174,7096,7420,6736,5905,6593,7207,
qn067,Queens Plaza,E M R,1,36081,40.748973,-73.937243,2431479,2531924,2421042,2408523,2550906,2747366,2855006,3005223,3101888,3124028,3374948,3886574,4334290,8086,8558,8277,8370,8869,9695,9696,10125,10475,10652,11369,12747,14298,6924,6439,5844,5246,5580,6051,7189,7987,8111,7574,9040,11905,12799,
qn068,Queensboro Plaza,N W 7,1,36081,40.750582,-73.940202,2704362,2772097,2792245,2813789,3047146,3350219,3569290,3785260,3773168,4105500,4566287,5079051,5018211,8496,8955,8682,8916,9577,10752,11132,11554,11786,12936,13502,14517,14533,9972,8964,10819,10074,11545,12254,13610,15734,14352,14891,20654,25672,24586,
qn069,Rockaway Blvd,A ,1,36081,40.680429,-73.843853,2124742,2254731,2254869,2353592,2373967,2446937,2637100,2575171,1729268,2382252,2371645,2336304,2299903,7055,7422,7441,7715,7786,8045,8662,8474,5690,7683,7786,7534,7450,6055,6582,6601,7179,7289,7989,7903,7630,5142,7763,7211,7694,7393,x
qn070,Rockaway Park-Beach 116 St,A S,1,36081,40.580903,-73.835592,284184,293817,267902,268625,286902,251080,135956,231407,255542,250220,235691,240483,228144,850,843,796,778,845,741,379,677,747,727,683,696,660,1215,1386,1114,1085,1262,1143,703,1053,1137,1167,1091,1094,1047,x
qn071,Seneca Av,M ,1,36081,40.702762,-73.90774,648147,662730,691907,670795,758144,716729,711011,755026,842069,854251,454373,565714,1080829,2081,2117,2158,2235,2433,2461,2428,2545,2726,2832,1576,1818,3210,2149,2208,2595,1812,2580,1851,1653,1957,2712,2410,930,1899,4858,x
qn072,Steinway St,M R,1,36081,40.756879,-73.92074,4467959,4659675,4547327,4561738,4930914,4866245,4798179,4807448,4779346,4703321,4733777,5075623,4715335,13711,14214,13901,14028,15036,15061,14769,14870,14895,14836,14867,15590,14640,17996,18873,18519,18267,20633,20193,19118,18764,18200,16851,17555,20427,18461,
qn073,Sutphin Blvd,F ,1,36081,40.70546,-73.810708,1357689,1399317,1375351,1465324,1470022,1468970,1550363,1468419,1506607,1414334,1338831,1303795,1345420,4337,4464,4404,4605,4693,4760,4932,4795,4851,4652,4496,4291,4328,4654,4725,4636,5366,5100,5086,5397,4502,4959,4134,3570,3885,4467,
qn074,Sutphin Blvd-Archer Av-JFK Airport,E J Z,1,36081,40.700486,-73.807969,6064612,6433286,6418547,6447287,6839255,6975316,7303038,7633725,7767728,7904869,7457153,7282128,7354064,19036,20138,20144,20706,21630,22285,23012,23747,24349,24796,23843,23388,23891,22168,23358,23367,21309,24498,25388,26184,28862,28383,28587,25234,24020,22958,
qn075,Vernon Blvd-Jackson Av,7,1,36081,40.742626,-73.953581,2414808,2967358,2939995,3110952,3170128,3357030,3726974,4169876,4462652,4877185,4821191,4493326,4623070,8019,9541,9607,10028,10450,11541,12610,14123,14819,15910,15781,15093,15151,6838,9657,8967,10371,9441,8612,9491,10347,12582,14981,14901,11858,14033,
qn076,Woodhaven Blvd,J Z,1,36081,40.693879,-73.851576,1180476,1269407,1285768,1285323,1357800,1328319,1398536,1505920,1551590,1513298,1512676,1370889,1337787,3907,4173,4176,4260,4433,4464,4576,4796,4940,4838,5104,4771,4607,3379,3689,4049,3667,4227,3835,4255,5226,5388,5099,3884,2820,3032,
qn077,Woodhaven Blvd,M R,1,36081,40.733106,-73.869229,7443133,7695845,7447147,7307038,7241776,7157320,7157254,7125205,7120037,7144921,6871409,6509386,6381132,22990,23826,23035,22673,22502,22521,22276,22156,22220,22483,21879,20704,20340,29207,29430,28930,27994,28011,27847,27194,27105,26745,25550,23929,22672,21965,
qn078,Woodside-61 St,7,1,36081,40.74563,-73.902984,5169510,5517813,5379712,5394103,5382589,5273308,5330760,5356621,5432682,5511564,5457171,5282486,5345369,16070,16746,16541,16680,16734,16698,16559,16807,17007,17236,16945,16501,16684,19820,22737,21365,21032,20841,20030,20432,19669,20127,20360,21067,19796,20097,
